ID,settlement_name,CITYDATA_County,CITYDATA_PostalCode,CITYDATA_SettlementType,CITYDATA_Latitude,CITYDATA_Longitude,FOREST_INDEX_puffer_area_km2,FOREST_INDEX_forest_area_km2,FOREST_INDEX_forest_ratio,FOREST_INDEX_forest_index,WATER_INDEX_puffer_area_km2,WATER_INDEX_water_area_km2,WATER_INDEX_water_ratio,WATER_INDEX_water_index,TERRAIN_INDEX_puffer_m2,TERRAIN_INDEX_elev_mean,TERRAIN_INDEX_elev_min,TERRAIN_INDEX_elev_max,TERRAIN_INDEX_slope_mean,TERRAIN_INDEX_terrain_index,AIRPOLLUTION_INDEX_airpollution_index,BUDAPEST_CAR_TRAIN_INDEX_nearest_station,BUDAPEST_CAR_TRAIN_INDEX_car_to_station_min,BUDAPEST_CAR_TRAIN_INDEX_train_to_bp_min,BUDAPEST_CAR_TRAIN_INDEX_total_min,BUDAPEST_CAR_TRAIN_INDEX_budapest_car_train_index,BUDAPEST_CAR_TRAIN_INDEX_note,INTERNET_INDEX_avg_d_kbps,INTERNET_INDEX_avg_d_mbps,INTERNET_INDEX_tile_count,INTERNET_INDEX_internet_index,URBAN_MOBILITY_INDEX_tkv_forras,URBAN_MOBILITY_INDEX_gtfs_score,URBAN_MOBILITY_INDEX_teir_score,URBAN_MOBILITY_INDEX_tkv_score,URBAN_MOBILITY_INDEX_lakott_terulet_km2,URBAN_MOBILITY_INDEX_walk_score,URBAN_MOBILITY_INDEX_urban_mobility_index,TRANSPORT_FREQUENCY_INDEX_jaras_szekhelye,TRANSPORT_FREQUENCY_INDEX_megye,TRANSPORT_FREQUENCY_INDEX_napi_jaratok,TRANSPORT_FREQUENCY_INDEX_pont,TRANSPORT_FREQUENCY_INDEX_transport_frequency_index,TRANSPORT_FREQUENCY_INDEX_modszer,DISTRICT_SEAT_ACCESS_INDEX_jarasszekhely_perc,DISTRICT_SEAT_ACCESS_INDEX_jarasszekhely_auto_index,BUDAPEST_ACCESS_INDEX_budapest_perc,BUDAPEST_ACCESS_INDEX_budapest_auto_index,CULTURAL_INDEX_kod,CULTURAL_INDEX_mozitermek_2024,CULTURAL_INDEX_szinhaz_2024,CULTURAL_INDEX_konyvtar_2023,CULTURAL_INDEX_reszt_mukvelodesi_2024,CULTURAL_INDEX_nepesseg_2024,CULTURAL_INDEX_mozi_score,CULTURAL_INDEX_szinhaz_score,CULTURAL_INDEX_konyvtar_score,CULTURAL_INDEX_aktivitas_score,CULTURAL_INDEX_cultural_index,GROCERIES_INDEX_lat,GROCERIES_INDEX_lon,GROCERIES_INDEX_legkozelebbi_uzlet_km,GROCERIES_INDEX_legkozelebbi_brand,GROCERIES_INDEX_unique_brandek_5km,GROCERIES_INDEX_brandek_5km_lista,GROCERIES_INDEX_s_base,GROCERIES_INDEX_s_variety,GROCERIES_INDEX_kisker_index,SPORT_INDEX_sportag_db,SPORT_INDEX_letesitmeny_db,SPORT_INDEX_sportag_index,SPORT_INDEX_letes_index,SPORT_INDEX_sport_index_nem_normalizalt,SPORT_INDEX_sport_index,GASTRO_INDEX_gasztro_db,GASTRO_INDEX_gasztro_index,SENIOR_INDEX_lakossag_osszesen,SENIOR_INDEX_fo_65_felett,SENIOR_INDEX_arany_65_felett,SENIOR_INDEX_senior_index,DIPLOMA_INDEX_lakossag_7_ev_felett_fo,DIPLOMA_INDEX_diplomasok_szama_fo,DIPLOMA_INDEX_diplomasok_aranya,DIPLOMA_INDEX_diploma_index,INGATLANPIAC_haz_emelkedes_pct,INGATLANPIAC_house_price_grow_5yrs_index,INGATLANPIAC_lakas_emelkedes_pct,INGATLANPIAC_flat_price_grow_5yrs_index,INGATLANPIAC_telek_emelkedes_pct,INGATLANPIAC_site_price_grow_5yrs_index,INGATLANPIAC_haz_atlag,INGATLANPIAC_house_avg_index,INGATLANPIAC_lakas_atlag,INGATLANPIAC_flat_avg_index,INGATLANPIAC_telek_atlag,INGATLANPIAC_site_avg_index,SLEEPING_CITY_INDEX_sleeping_city_index,SLEEPING_CITY_INDEX_kijaro_arany_nyers,JOBS_INDEX_jobs_index,JOBS_INDEX_munkalehetoseg_arany_nyers,TURISM_INDEX_idegenforgalmi_ado_2024_eFt_fo,TURISM_INDEX_turism_index,SCHOOL_PROXIMITY_INDEX_alt_sima_0km,SCHOOL_PROXIMITY_INDEX_alt_sima_0km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_5km,SCHOOL_PROXIMITY_INDEX_alt_sima_5km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_10km,SCHOOL_PROXIMITY_INDEX_alt_sima_10km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_15km,SCHOOL_PROXIMITY_INDEX_alt_sima_15km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_20km,SCHOOL_PROXIMITY_INDEX_alt_sima_20km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_25km,SCHOOL_PROXIMITY_INDEX_alt_sima_25km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_30km,SCHOOL_PROXIMITY_INDEX_alt_sima_30km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_35km,SCHOOL_PROXIMITY_INDEX_alt_sima_35km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_40km,SCHOOL_PROXIMITY_INDEX_alt_sima_40km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_45km,SCHOOL_PROXIMITY_INDEX_alt_sima_45km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_50km,SCHOOL_PROXIMITY_INDEX_alt_sima_50km_nevek,SCHOOL_PROXIMITY_INDEX_alt_sima_legkozelebbi_km,SCHOOL_PROXIMITY_INDEX_alt_sima_legkozelebbi_nev,SCHOOL_PROXIMITY_INDEX_alt_alt_0km,SCHOOL_PROXIMITY_INDEX_alt_alt_0km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_5km,SCHOOL_PROXIMITY_INDEX_alt_alt_5km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_10km,SCHOOL_PROXIMITY_INDEX_alt_alt_10km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_15km,SCHOOL_PROXIMITY_INDEX_alt_alt_15km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_20km,SCHOOL_PROXIMITY_INDEX_alt_alt_20km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_25km,SCHOOL_PROXIMITY_INDEX_alt_alt_25km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_30km,SCHOOL_PROXIMITY_INDEX_alt_alt_30km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_35km,SCHOOL_PROXIMITY_INDEX_alt_alt_35km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_40km,SCHOOL_PROXIMITY_INDEX_alt_alt_40km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_45km,SCHOOL_PROXIMITY_INDEX_alt_alt_45km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_50km,SCHOOL_PROXIMITY_INDEX_alt_alt_50km_nevek,SCHOOL_PROXIMITY_INDEX_alt_alt_legkozelebbi_km,SCHOOL_PROXIMITY_INDEX_alt_alt_legkozelebbi_nev,SCHOOL_PROXIMITY_INDEX_gim_sima_0km,SCHOOL_PROXIMITY_INDEX_gim_sima_0km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_5km,SCHOOL_PROXIMITY_INDEX_gim_sima_5km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_10km,SCHOOL_PROXIMITY_INDEX_gim_sima_10km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_15km,SCHOOL_PROXIMITY_INDEX_gim_sima_15km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_20km,SCHOOL_PROXIMITY_INDEX_gim_sima_20km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_25km,SCHOOL_PROXIMITY_INDEX_gim_sima_25km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_30km,SCHOOL_PROXIMITY_INDEX_gim_sima_30km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_35km,SCHOOL_PROXIMITY_INDEX_gim_sima_35km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_40km,SCHOOL_PROXIMITY_INDEX_gim_sima_40km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_45km,SCHOOL_PROXIMITY_INDEX_gim_sima_45km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_50km,SCHOOL_PROXIMITY_INDEX_gim_sima_50km_nevek,SCHOOL_PROXIMITY_INDEX_gim_sima_legkozelebbi_km,SCHOOL_PROXIMITY_INDEX_gim_sima_legkozelebbi_nev,SCHOOL_PROXIMITY_INDEX_gim_alt_0km,SCHOOL_PROXIMITY_INDEX_gim_alt_0km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_5km,SCHOOL_PROXIMITY_INDEX_gim_alt_5km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_10km,SCHOOL_PROXIMITY_INDEX_gim_alt_10km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_15km,SCHOOL_PROXIMITY_INDEX_gim_alt_15km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_20km,SCHOOL_PROXIMITY_INDEX_gim_alt_20km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_25km,SCHOOL_PROXIMITY_INDEX_gim_alt_25km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_30km,SCHOOL_PROXIMITY_INDEX_gim_alt_30km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_35km,SCHOOL_PROXIMITY_INDEX_gim_alt_35km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_40km,SCHOOL_PROXIMITY_INDEX_gim_alt_40km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_45km,SCHOOL_PROXIMITY_INDEX_gim_alt_45km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_50km,SCHOOL_PROXIMITY_INDEX_gim_alt_50km_nevek,SCHOOL_PROXIMITY_INDEX_gim_alt_legkozelebbi_km,SCHOOL_PROXIMITY_INDEX_gim_alt_legkozelebbi_nev
1823,Nagyhuta,Borsod-Abaúj-Zemplén,3994,község,48.4290026,21.492424,35.5,33.6,0.9465,97,35.51,0,0,0,35498541,318.36,153.84,590.49,15.4,100,61.44,Sárospatak,17.78,223,240.78,38,gtfs_transfer,120505.0457,120.51,5,78,nincs,0,0,0,0.15,99.82,40,Sátoraljaújhely,Borsod-Abaúj-Zemplén,6,52,40.98118775,gtfs,25,58,185,22,1546,0,0,1,20,85,0,0,38.69,47.46,22,48.436391,21.457936,13.964,tesco,0,,20.1,0,20,0,1,0,10.9,5.4,5,1,10.2,,,,,,6,,,75.28,28,,8,293.96,44,308 469Ft,18,,,8 877Ft,1,52,0.5238,67,1.3333,30.36,100,0,,1,Hegyközi Nyelvoktató Szlovák Nemzetiségi Általános Iskola,1,,10,,16,,23,,36,,49,,65,,79,,108,,7.18,Hegyközi Nyelvoktató Szlovák Nemzetiségi Általános Iskola,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,100.76,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",0,,0,,0,,2,"Sárospataki Árpád Vezér Gimnázium és Kollégium | Sárospataki Református Kollégium Gimnáziuma, Általános Iskolája és Diákotthona",2,,2,,3,,4,,6,,6,,13,,34.99,"Sárospataki Református Kollégium Gimnáziuma, Általános Iskolája és Diákotthona",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,100.76,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
974,Háromhuta,Borsod-Abaúj-Zemplén,3936,község,48.3780662,21.4283347,63.48,62,0.9767,100,63.5,0,0,0,63476832,416.58,181.3,668.53,15.34,100,61.9,Sárospatak,16.41,223,239.41,38,gtfs_transfer,19027.12694,19.03,5,33,nincs,0,0,0,0.46,98.8,40,Sárospatak,Borsod-Abaúj-Zemplén,7,56,45.89942211,gtfs,29,52,172,27,1270,0,0,1,35,142,0,0,38.69,55.86,24,48.390926,21.419773,12.395,spar,0,,25.4,0,25,0,1,0,10.9,5.4,5,2,16.1,117,37,0.3162,46,114,12,0.1053,19,46.4,20,,8,112.94,23,267 416Ft,15,,,9 329Ft,1,49,0.4906,72,1.434,53.02,100,0,,0,,2,Tolcsvai Általános Iskola | Hegyközi Nyelvoktató Szlovák Nemzetiségi Általános Iskola,18,,26,,36,,49,,63,,83,,96,,131,,10.52,Tolcsvai Általános Iskola,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,68.62,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",0,,0,,0,,2,"Sárospataki Árpád Vezér Gimnázium és Kollégium | Sárospataki Református Kollégium Gimnáziuma, Általános Iskolája és Diákotthona",2,,3,,4,,5,,8,,9,,18,,24.52,Sárospataki Árpád Vezér Gimnázium és Kollégium,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,68.62,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
1107,Istenmezeje,Heves,3253,község,48.0845673,20.0515347,68.94,57.35,0.8319,85,68.95,0.07,0,0.1636989438,68942839,292.55,185.08,470.62,15.23,99,66.88,Kisterenye-Bányatelep,24.88,124,148.88,62,gtfs_transfer,133345.6882,133.35,10,80,nincs,0,0,0,1,96.99,40,Pétervására,Heves,27,90,87.70441412,gtfs,12,80,120,49,1007,0,0,1,55,1301,0,0,38.69,62.75,25,48.093499,20.029138,16.407,spar,0,,12,0,12,1,1,13.7,10.9,12.3,12,4,23.6,1291,444,0.3439,50,1236,98,0.0793,14,107.26,37,,8,113.79,23,225 092Ft,11,,,8 430Ft,1,79,0.7888,13,0.2629,0,0,0,,0,,4,Pétervásárai Tamási Áron Általános Iskola | Utassy József Általános Iskola | Id. Szabó István Általános Iskola | Mátranováki Fekete István Általános Iskola,8,,25,,37,,52,,79,,98,,119,,151,,9.35,Pétervásárai Tamási Áron Általános Iskola,0,,0,,0,,0,,0,,0,,0,,1,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,1,,2,,3,,40.34,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,0,,0,,0,,0,,3,Salgótarjáni Bolyai János Gimnázium | Salgótarjáni Madách Imre Gimnázium | Uzoni Péter Gimnázium és Általános Iskola,4,,11,,18,,19,,20,,24,,32.03,Salgótarjáni Madách Imre Gimnázium,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,87.26,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
1382,Kissikátor,Borsod-Abaúj-Zemplén,3627,község,48.1946631,20.1302306,37.16,27.52,0.7407,76,37.17,0.06,0,0.2794967257,37161109,289.39,195.08,424.49,14.48,94,64.73,Salgótarján,36.3,139,175.3,55,gtfs_transfer,32611.96507,32.61,2,46,nincs,0,0,0,0.23,99.55,40,Ózd,Borsod-Abaúj-Zemplén,21,83,79.097504,gtfs,21,65,136,43,1470,0,0,1,18,297,0,0,38.69,45.9,21,48.182553,20.138711,10.467,penny,0,,31.8,0,32,0,0,0,0,0,0,1,10.2,298,74,0.2483,36,271,16,0.059,11,82.5,30,,8,52.62,16,192 236Ft,8,,,7 714Ft,1,68,0.6746,23,0.4524,0,0,0,,1,Szent György Katolikus Általános Iskola és Óvoda,6,,17,,23,,29,,37,,47,,70,,93,,147,,8.24,Szent Anna Katolikus Általános Iskola és Óvoda,0,,0,,0,,0,,0,,0,,0,,0,,2,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola | Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola",2,,3,,60.41,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,0,,0,,0,,1,Ózdi József Attila Gimnázium és Kollégium,1,,2,,5,,6,,16,,19,,36,,16.44,Ózdi József Attila Gimnázium és Kollégium,0,,0,,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",1,,2,,73.92,"Alternatíva Életfa Általános Iskola, Gimnázium, Művészeti Szakgimnázium és Alapfokú Művészeti Iskola"
586,Domaháza,Borsod-Abaúj-Zemplén,3627,község,48.1836193,20.1055583,43.08,28.53,0.6623,68,43.09,0,0,0,43082542,290.91,202.84,440.76,14.47,94,64.07,Kisterenye,39.3,120,159.3,59,gtfs_transfer,28589.29702,28.59,3,43,nincs,0,0,0,0.51,98.63,40,Ózd,Borsod-Abaúj-Zemplén,22,84,80.32706258,gtfs,23,62,132,44,2569,0,0,1,25,858,0,0,38.69,50.79,22,48.172029,20.099294,13.623,penny,0,,21.3,0,21,0,0,0,0,0,0,1,10.2,819,116,0.1416,19,710,21,0.0296,5,90.06,32,,8,50.92,16,191 854Ft,8,,,7 268Ft,1,55,0.551,26,0.5143,0,0,0,,0,,2,Szent Anna Katolikus Általános Iskola és Óvoda | Szent György Katolikus Általános Iskola és Óvoda,16,,22,,30,,42,,49,,73,,98,,135,,10.2,Szent Anna Katolikus Általános Iskola és Óvoda,0,,0,,0,,0,,0,,0,,0,,0,,2,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola | Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola",2,,3,,55.73,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,0,,0,,0,,1,Ózdi József Attila Gimnázium és Kollégium,1,,3,,5,,6,,16,,18,,28,,18.4,Ózdi József Attila Gimnázium és Kollégium,0,,0,,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",1,,2,,75.88,"Alternatíva Életfa Általános Iskola, Gimnázium, Művészeti Szakgimnázium és Alapfokú Művészeti Iskola"
361,Borsodszentgyörgy,Borsod-Abaúj-Zemplén,3623,község,48.1892068,20.2073894,44.53,26.71,0.5999,61,44.54,0,0,0,44527860,272.91,171.14,440.2,14.29,93,66.11,Ózd,10.44,228,238.44,39,gtfs_transfer,152051.7488,152.05,11,83,nincs,0,0,0,0.78,97.74,40,Ózd,Borsod-Abaúj-Zemplén,26,89,86.47485553,gtfs,19,68,146,38,3020,0,0,1,75,1110,0,0,38.69,67.51,27,48.177676,20.189829,7.411,penny,0,,42,0,42,1,0,13.7,0,6.8,7,0,0,1049,215,0.205,29,961,83,0.0864,16,36.66,17,,8,0.23,10,249 044Ft,13,,,12 867Ft,2,74,0.7367,20,0.4049,0,0,1,Szent György Katolikus Általános Iskola és Óvoda,7,,16,,20,,27,,30,,39,,61,,84,,125,,162,,0,Szent György Katolikus Általános Iskola és Óvoda,0,,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",3,,3,,3,,47.85,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,0,,0,,1,Ózdi József Attila Gimnázium és Kollégium,1,,2,,2,,3,,14,,19,,32,,35,,13.29,Ózdi József Attila Gimnázium és Kollégium,0,,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,2,,2,,70.89,"Alternatíva Életfa Általános Iskola, Gimnázium, Művészeti Szakgimnázium és Alapfokú Művészeti Iskola"
2290,Répáshuta,Borsod-Abaúj-Zemplén,3559,község,48.0507939,20.5254934,52.37,51.29,0.9793,100,52.38,0,0,0,52371938,633.24,345.35,951.15,14.19,92,78.68,Eger,28.95,122,150.95,61,gtfs_direct,63972.27501,63.97,4,62,nincs,0,0,0,0.39,99.02,40,Miskolc,Borsod-Abaúj-Zemplén,17,78,72.94971105,gtfs,29,52,123,48,3188,0,0,1,67,436,0,0,38.69,65.77,26,48.049825,20.532773,14.671,penny,0,,17.8,0,18,0,0,0,0,0,0,0,0,424,109,0.2571,37,395,64,0.162,30,56.84,23,,8,-25.19,7,445 907Ft,30,,,9 416Ft,1,71,0.7109,23,0.4645,4.96,55,0,,0,,1,Bükki Szlovák Nemzetiségi Általános Iskola,17,,59,,92,,114,,143,,165,,176,,204,,13.08,Bükki Szlovák Nemzetiségi Általános Iskola,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,2,,3,,3,,3,,3,,3,,3,,17.35,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",0,,0,,0,,2,"Nebuló Általános Iskola, Gimnázium, Technikum, Szakképző Iskola és Szakiskola | Diósgyőri Gimnázium",22,,26,,29,,31,,32,,32,,33,,23.69,Diósgyőri Gimnázium,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,2,,2,,2,,2,,2,,2,,2,,17.35,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
408,Bükkszentkereszt,Borsod-Abaúj-Zemplén,3557,község,48.0668164,20.6324773,77.55,73.98,0.9539,97,77.56,0,0,0,77550911,601.08,319.22,892.96,14.03,91,72.39,Miskolc-Tiszai,19.25,132,151.25,61,gtfs_direct,121443.9635,121.44,18,78,nincs,0,0,0,1.03,96.91,40,Miskolc,Borsod-Abaúj-Zemplén,26,89,86.47485553,gtfs,18,70,129,46,802,0,0,1,74,1159,0,0,38.69,67.3,27,48.061224,20.606647,9.143,penny,0,,36.2,0,36,2,3,21.6,21.9,21.8,22,5,26.3,1096,239,0.2181,31,1018,216,0.2122,39,73.93,28,,8,-23.39,7,309 701Ft,18,,,9 665Ft,1,68,0.6771,23,0.4613,5.67,58,1,Bükki Szlovák Nemzetiségi Általános Iskola,3,,14,,49,,67,,97,,132,,155,,168,,190,,215,,0.54,Bükki Szlovák Nemzetiségi Általános Iskola,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,2,,2,,3,,3,,3,,3,,3,,3,,12.72,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",0,,0,,6,"Nebuló Általános Iskola, Gimnázium, Technikum, Szakképző Iskola és Szakiskola | Diósgyőri Gimnázium | Miskolci Zrínyi Ilona Gimnázium | Fényi Gyula Jezsuita Gimnázium, Kollégium és Óvoda | Balázs Győző Református Gimnázium, Egységes Művészeti Szakgimnázium és Magyar - Angol Két Tanítási Nyelvű Művészeti Általános Iskola, Alapfokú Művészetoktatási Iskola | MIOK József Nádor Általános Iskola, Középiskola, Szakiskola és Szakképző Iskola",14,,15,,26,,31,,32,,32,,33,,35,,10.51,"Nebuló Általános Iskola, Gimnázium, Technikum, Szakképző Iskola és Szakiskola",0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,2,,2,,2,,2,,2,,2,,2,,2,,12.72,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
1133,Járdánháza,Borsod-Abaúj-Zemplén,3664,község,48.1551033,20.2477262,49.9,30.35,0.6082,62,49.91,0.08,0,0.2423557476,49898588,268.51,176.08,452.58,13.89,90,71.2,Ózd,11.57,228,239.57,38,gtfs_transfer,267457.2176,267.46,28,97,nincs,0,0,0,0.88,97.39,40,Ózd,Borsod-Abaúj-Zemplén,59,100,100,gtfs,17,72,136,43,2665,0,0,1,63,1803,0,0,38.69,64.83,26,48.144109,20.251937,8.327,penny,0,,38.9,0,39,0,0,0,0,0,0,4,23.6,1662,245,0.1474,20,1471,100,0.068,12,66.27,25,,8,665.57,87,181 048Ft,7,,,9 492Ft,1,72,0.7227,21,0.4118,0,0,1,Járdánházi IV. Béla Általános Iskola,5,,18,,22,,28,,33,,50,,72,,107,,142,,177,,0,Járdánházi IV. Béla Általános Iskola,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",2,,3,,3,,3,,40.09,Egri Waldorf Általános Iskola és Alapfokú Művészeti Iskola,0,,0,,1,Ózdi József Attila Gimnázium és Kollégium,1,,2,,3,,11,,17,,30,,32,,36,,10.13,Ózdi József Attila Gimnázium és Kollégium,0,,0,,0,,0,,0,,0,,1,"Hámori Waldorf Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",1,,2,,2,,2,,67.73,"Alternatíva Életfa Általános Iskola, Gimnázium, Művészeti Szakgimnázium és Alapfokú Művészeti Iskola"
2943,Vágáshuta,Borsod-Abaúj-Zemplén,3992,község,48.4264605,21.545222,41.92,39.66,0.946,97,41.94,0,0,0,41923992,295.08,151.9,585.72,13.86,90,55.7,Sárospatak,15.81,223,238.81,38,gtfs_transfer,146765.8434,146.77,3,83,nincs,0,0,0,0.3,99.33,40,Sátoraljaújhely,Borsod-Abaúj-Zemplén,7,56,45.89942211,gtfs,24,60,188,21,2915,0,0,1,10,129,0,0,38.69,37.38,19,48.421618,21.543599,7.458,tesco,0,,41.8,0,42,0,1,0,10.9,5.4,5,1,10.2,80,15,0.1875,26,,14,,,42.72,19,,8,248.47,39,280 222Ft,16,,,8 234Ft,1,60,0.6,25,0.5,4.11,50,0,,0,,6,"Kazinczy Ferenc Magyar-Angol Két Tanítási Nyelvű, Nyelvoktató Német Nemzetiségi Általános Iskola | MAGYAR-SZLOVÁK KÉT TANÍTÁSI NYELVŰ NEMZETISÉGI ÁLTALÁNOS ISKOLA ÉS KOLLÉGIUM | Hegyközi Nyelvoktató Szlovák Nemzetiségi Általános Iskola | Petőfi Sándor Református Általános Iskola és Bokréta Református Alapfokú Művészeti Iskola | Deák Úti Óvoda, Általános Iskola, Szakiskola, Készségfejlesztő Iskola, Fejlesztő Nevelést-Oktatást Végző Iskola, Kollégium, Egységes Gyógypedagógiai Módszertani Intézmény | Árpád-házi Szent Margit Katolikus Általános Iskola és Óvoda",11,,14,,24,,31,,48,,65,,91,,112,,7.23,Hegyközi Nyelvoktató Szlovák Nemzetiségi Általános Iskola,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,99.77,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola",0,,0,,0,,2,"Sárospataki Árpád Vezér Gimnázium és Kollégium | Sárospataki Református Kollégium Gimnáziuma, Általános Iskolája és Diákotthona",2,,2,,2,,5,,6,,10,,11,,34,"Sárospataki Református Kollégium Gimnáziuma, Általános Iskolája és Diákotthona",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,99.77,"Waldorf Óvoda, Általános Iskola, Gimnázium és Alapfokú Művészeti Iskola"
